,0,1,2
22924,23,31,1.61E-05
22878,23,30,1.61E-05
14506,12,17,1.61E-05
22919,23,31,1.61E-05
20408,19,23,1.61E-05
22822,23,29,1.60E-05
18221,16,21,1.60E-05
22999,23,32,1.60E-05
18228,16,21,1.60E-05
22968,23,32,1.60E-05
16509,14,20,1.60E-05
22840,23,29,1.60E-05
22804,23,29,1.60E-05
17355,15,20,1.60E-05
22795,23,28,1.60E-05
22869,23,30,1.60E-05
22874,23,30,1.60E-05
18224,16,21,1.59E-05
21687,21,25,1.59E-05
18215,16,21,1.59E-05
22379,22,29,1.59E-05
22812,23,29,1.59E-05
22801,23,29,1.59E-05
14547,12,17,1.59E-05
21692,21,25,1.59E-05
22935,23,31,1.59E-05
22823,23,29,1.58E-05
19705,18,22,1.58E-05
21652,21,25,1.58E-05
22989,23,32,1.58E-05
22838,23,29,1.58E-05
22803,23,29,1.58E-05
14481,12,16,1.58E-05
20435,19,23,1.58E-05
13379,11,14,1.57E-05
14567,12,18,1.57E-05
19746,18,22,1.57E-05
15551,13,19,1.57E-05
16537,14,20,1.57E-05
18209,16,21,1.57E-05
22885,23,30,1.57E-05
22974,23,32,1.56E-05
22978,23,32,1.56E-05
18200,16,21,1.56E-05
18249,16,21,1.56E-05
21779,21,27,1.56E-05
13368,11,14,1.56E-05
14476,12,16,1.56E-05
22969,23,32,1.56E-05
22818,23,29,1.56E-05
21680,21,25,1.55E-05
22800,23,29,1.55E-05
22984,23,32,1.55E-05
16506,14,20,1.55E-05
22832,23,29,1.55E-05
20423,19,23,1.55E-05
22936,23,31,1.55E-05
22833,23,29,1.55E-05
18238,16,21,1.54E-05
22985,23,32,1.54E-05
22849,23,29,1.54E-05
20442,19,23,1.54E-05
22814,23,29,1.54E-05
22948,23,31,1.54E-05
14520,12,17,1.54E-05
22898,23,30,1.53E-05
21061,20,24,1.53E-05
19011,17,22,1.53E-05
18248,16,21,1.53E-05
22886,23,30,1.53E-05
15594,13,19,1.52E-05
22837,23,29,1.52E-05
22839,23,29,1.52E-05
15587,13,19,1.52E-05
22834,23,29,1.52E-05
15597,13,19,1.52E-05
15598,13,19,1.52E-05
18240,16,21,1.51E-05
16540,14,20,1.51E-05
14549,12,17,1.51E-05
22927,23,31,1.51E-05
22860,23,30,1.51E-05
22892,23,30,1.51E-05
22986,23,32,1.51E-05
16543,14,20,1.51E-05
22910,23,31,1.50E-05
18233,16,21,1.50E-05
22877,23,30,1.50E-05
18207,16,21,1.50E-05
22942,23,31,1.50E-05
16530,14,20,1.50E-05
16521,14,20,1.50E-05
22831,23,29,1.50E-05
14543,12,17,1.50E-05
22205,22,26,1.50E-05
22828,23,29,1.50E-05
22998,23,32,1.49E-05
14502,12,17,1.49E-05
22819,23,29,1.49E-05
14541,12,17,1.48E-05
14524,12,17,1.48E-05
20430,19,23,1.48E-05
16533,14,20,1.48E-05
18206,16,21,1.48E-05
14528,12,17,1.48E-05
22824,23,29,1.48E-05
20431,19,23,1.48E-05
19739,18,22,1.48E-05
22880,23,30,1.48E-05
16538,14,20,1.48E-05
22214,22,26,1.48E-05
22930,23,31,1.48E-05
21681,21,25,1.47E-05
14509,12,17,1.47E-05
18210,16,21,1.47E-05
16522,14,20,1.47E-05
22977,23,32,1.46E-05
20437,19,23,1.46E-05
14464,12,16,1.45E-05
22835,23,29,1.45E-05
19721,18,22,1.45E-05
22960,23,32,1.45E-05
16503,14,20,1.45E-05
18244,16,21,1.45E-05
18243,16,21,1.45E-05
15591,13,19,1.45E-05
22992,23,32,1.45E-05
14503,12,17,1.44E-05
22793,23,28,1.44E-05
14534,12,17,1.44E-05
14508,12,17,1.44E-05
14500,12,17,1.44E-05
18222,16,21,1.44E-05
19741,18,22,1.44E-05
14455,12,16,1.44E-05
16510,14,20,1.44E-05
18204,16,21,1.44E-05
22848,23,29,1.43E-05
19713,18,22,1.43E-05
22755,23,28,1.43E-05
22245,22,26,1.43E-05
14536,12,17,1.43E-05
15570,13,19,1.43E-05
15552,13,19,1.43E-05
18227,16,21,1.43E-05
18203,16,21,1.43E-05
19716,18,22,1.43E-05
22980,23,32,1.42E-05
22261,22,27,1.42E-05
22758,23,28,1.42E-05
19701,18,22,1.42E-05
18279,16,22,1.42E-05
22842,23,29,1.42E-05
22810,23,29,1.41E-05
22836,23,29,1.41E-05
22759,23,28,1.41E-05
22775,23,28,1.41E-05
17382,15,20,1.40E-05
18216,16,21,1.40E-05
22827,23,29,1.40E-05
14546,12,17,1.40E-05
22208,22,26,1.39E-05
19734,18,22,1.39E-05
16527,14,20,1.39E-05
15578,13,19,1.39E-05
16464,14,19,1.38E-05
22830,23,29,1.38E-05
14566,12,18,1.38E-05
16504,14,20,1.38E-05
22246,22,26,1.38E-05
14523,12,17,1.38E-05
22771,23,28,1.38E-05
19720,18,22,1.38E-05
19747,18,22,1.38E-05
19749,18,22,1.38E-05
22852,23,30,1.38E-05
17381,15,20,1.38E-05
15599,13,19,1.38E-05
16542,14,20,1.38E-05
15580,13,19,1.38E-05
22902,23,31,1.38E-05
14489,12,16,1.38E-05
17389,15,20,1.37E-05
22791,23,28,1.37E-05
22216,22,26,1.37E-05
22766,23,28,1.37E-05
19724,18,22,1.37E-05
14533,12,17,1.37E-05
18219,16,21,1.37E-05
22243,22,26,1.37E-05
22796,23,28,1.37E-05
19748,18,22,1.37E-05
19738,18,22,1.36E-05
19707,18,22,1.36E-05
14487,12,16,1.36E-05
16508,14,20,1.36E-05
14465,12,16,1.36E-05
14463,12,16,1.36E-05
18242,16,21,1.36E-05
19700,18,22,1.36E-05
18212,16,21,1.36E-05
22209,22,26,1.35E-05
14542,12,17,1.35E-05
19733,18,22,1.35E-05
22770,23,28,1.35E-05
14540,12,17,1.35E-05
22757,23,28,1.35E-05
22221,22,26,1.35E-05
19728,18,22,1.35E-05
22763,23,28,1.35E-05
18217,16,21,1.35E-05
19726,18,22,1.34E-05
15556,13,19,1.34E-05
19740,18,22,1.34E-05
14575,12,18,1.34E-05
19709,18,22,1.34E-05
14522,12,17,1.34E-05
14618,12,19,1.34E-05
17376,15,20,1.34E-05
16523,14,20,1.34E-05
15584,13,19,1.34E-05
19715,18,22,1.33E-05
15574,13,19,1.33E-05
22232,22,26,1.33E-05
14545,12,17,1.33E-05
14557,12,18,1.33E-05
22767,23,28,1.33E-05
18236,16,21,1.33E-05
22213,22,26,1.33E-05
14538,12,17,1.33E-05
21661,21,25,1.33E-05
22952,23,32,1.33E-05
15550,13,19,1.33E-05
18237,16,21,1.32E-05
18230,16,21,1.32E-05
19702,18,22,1.32E-05
22794,23,28,1.32E-05
22765,23,28,1.32E-05
15531,13,18,1.32E-05
22217,22,26,1.32E-05
15596,13,19,1.32E-05
22756,23,28,1.32E-05
22241,22,26,1.31E-05
19719,18,22,1.30E-05
22220,22,26,1.30E-05
22244,22,26,1.30E-05
19704,18,22,1.30E-05
22218,22,26,1.30E-05
18223,16,21,1.30E-05
22797,23,28,1.30E-05
14527,12,17,1.30E-05
22225,22,26,1.30E-05
22802,23,29,1.30E-05
14510,12,17,1.30E-05
19710,18,22,1.30E-05
18235,16,21,1.30E-05
15559,13,19,1.29E-05
19722,18,22,1.29E-05
22776,23,28,1.29E-05
19706,18,22,1.29E-05
16536,14,20,1.29E-05
22790,23,28,1.29E-05
17411,15,21,1.29E-05
22772,23,28,1.29E-05
22207,22,26,1.29E-05
16512,14,20,1.29E-05
22751,23,28,1.29E-05
19727,18,22,1.29E-05
22754,23,28,1.29E-05
19743,18,22,1.29E-05
19703,18,22,1.29E-05
20411,19,23,1.28E-05
17418,15,21,1.28E-05
15514,13,18,1.28E-05
22762,23,28,1.28E-05
22201,22,26,1.28E-05
22222,22,26,1.28E-05
22764,23,28,1.28E-05
14494,12,16,1.28E-05
22200,22,26,1.28E-05
15593,13,19,1.27E-05
22788,23,28,1.27E-05
22753,23,28,1.27E-05
22240,22,26,1.27E-05
22750,23,28,1.27E-05
22773,23,28,1.27E-05
22768,23,28,1.27E-05
22234,22,26,1.27E-05
20479,19,24,1.27E-05
14512,12,17,1.27E-05
22233,22,26,1.27E-05
19717,18,22,1.26E-05
18225,16,21,1.26E-05
19744,18,22,1.26E-05
22249,22,26,1.26E-05
17363,15,20,1.26E-05
19725,18,22,1.26E-05
19712,18,22,1.26E-05
22783,23,28,1.26E-05
18208,16,21,1.26E-05
22799,23,28,1.25E-05
22204,22,26,1.25E-05
22247,22,26,1.25E-05
22212,22,26,1.25E-05
22782,23,28,1.25E-05
22206,22,26,1.25E-05
15505,13,18,1.24E-05
22784,23,28,1.24E-05
22219,22,26,1.24E-05
19736,18,22,1.24E-05
16507,14,20,1.24E-05
22789,23,28,1.24E-05
16519,14,20,1.24E-05
22238,22,26,1.23E-05
22203,22,26,1.23E-05
22239,22,26,1.23E-05
21129,20,25,1.23E-05
22215,22,26,1.23E-05
16535,14,20,1.23E-05
16517,14,20,1.23E-05
19731,18,22,1.23E-05
22226,22,26,1.22E-05
14498,12,16,1.22E-05
14504,12,17,1.22E-05
17391,15,20,1.22E-05
22787,23,28,1.22E-05
16455,14,19,1.22E-05
22778,23,28,1.21E-05
22769,23,28,1.21E-05
17429,15,21,1.21E-05
22329,22,28,1.21E-05
15553,13,19,1.21E-05
22248,22,26,1.21E-05
15558,13,19,1.21E-05
22223,22,26,1.20E-05
18982,17,21,1.20E-05
22228,22,26,1.20E-05
15590,13,19,1.20E-05
14519,12,17,1.20E-05
22774,23,28,1.20E-05
22224,22,26,1.20E-05
14521,12,17,1.20E-05
14480,12,16,1.19E-05
18164,16,20,1.19E-05
19742,18,22,1.19E-05
18955,17,21,1.19E-05
15526,13,18,1.19E-05
17396,15,20,1.19E-05
15572,13,19,1.19E-05
22227,22,26,1.18E-05
16516,14,20,1.18E-05
17352,15,20,1.18E-05
19735,18,22,1.18E-05
21014,20,23,1.18E-05
14535,12,17,1.18E-05
22785,23,28,1.18E-05
22798,23,28,1.17E-05
18245,16,21,1.17E-05
17351,15,20,1.17E-05
19723,18,22,1.17E-05
15583,13,19,1.17E-05
14561,12,18,1.17E-05
22235,22,26,1.17E-05
17397,15,20,1.17E-05
19745,18,22,1.17E-05
19708,18,22,1.17E-05
14451,12,16,1.16E-05
22781,23,28,1.16E-05
15611,13,20,1.16E-05
22237,22,26,1.16E-05
22792,23,28,1.16E-05
16481,14,19,1.16E-05
22760,23,28,1.15E-05
17365,15,20,1.15E-05
22210,22,26,1.15E-05
14456,12,16,1.15E-05
22777,23,28,1.14E-05
22236,22,26,1.14E-05
15588,13,19,1.14E-05
14517,12,17,1.14E-05
22786,23,28,1.14E-05
19730,18,22,1.14E-05
13326,11,13,1.14E-05
22242,22,26,1.13E-05
13337,11,13,1.13E-05
17370,15,20,1.13E-05
22780,23,28,1.13E-05
15573,13,19,1.13E-05
17378,15,20,1.13E-05
15560,13,19,1.12E-05
19779,18,23,1.12E-05
18989,17,21,1.12E-05
19718,18,22,1.12E-05
13348,11,13,1.12E-05
16545,14,20,1.12E-05
14482,12,16,1.12E-05
15592,13,19,1.12E-05
18996,17,21,1.11E-05
22230,22,26,1.11E-05
21614,21,24,1.11E-05
15571,13,19,1.11E-05
19737,18,22,1.11E-05
14529,12,17,1.11E-05
17384,15,20,1.11E-05
15577,13,19,1.11E-05
17374,15,20,1.10E-05
13315,11,13,1.10E-05
14497,12,16,1.10E-05
22202,22,26,1.09E-05
15586,13,19,1.09E-05
13313,11,13,1.09E-05
13344,11,13,1.09E-05
16525,14,20,1.09E-05
14470,12,16,1.08E-05
17350,15,20,1.08E-05
17399,15,20,1.08E-05
14493,12,16,1.07E-05
21032,20,23,1.07E-05
17359,15,20,1.07E-05
13339,11,13,1.07E-05
22979,23,32,1.07E-05
15554,13,19,1.07E-05
17398,15,20,1.07E-05
13314,11,13,1.07E-05
14459,12,16,1.07E-05
22231,22,26,1.07E-05
22929,23,31,1.06E-05
22752,23,28,1.06E-05
16476,14,19,1.06E-05
15539,13,18,1.06E-05
14474,12,16,1.06E-05
14499,12,16,1.06E-05
14426,12,15,1.06E-05
14452,12,16,1.06E-05
14486,12,16,1.05E-05
17394,15,20,1.05E-05
18991,17,21,1.05E-05
14453,12,16,1.05E-05
13336,11,13,1.05E-05
13324,11,13,1.05E-05
14491,12,16,1.05E-05
13330,11,13,1.04E-05
18963,17,21,1.04E-05
14478,12,16,1.04E-05
13341,11,13,1.04E-05
17371,15,20,1.04E-05
14431,12,15,1.03E-05
13306,11,13,1.03E-05
21605,21,24,1.03E-05
21632,21,24,1.03E-05
16529,14,20,1.03E-05
14458,12,16,1.03E-05
15562,13,19,1.02E-05
13309,11,13,1.02E-05
14484,12,16,1.02E-05
14450,12,16,1.02E-05
21005,20,23,1.02E-05
17390,15,20,1.01E-05
22861,23,30,1.01E-05
13342,11,13,1.01E-05
16489,14,19,1.01E-05
17388,15,20,1.01E-05
22745,23,27,1.01E-05
18951,17,21,1.01E-05
17356,15,20,1.01E-05
13323,11,13,1.00E-05
15618,13,20,1.00E-05
14473,12,16,1.00E-05
14414,12,15,1.00E-05
13302,11,13,1.00E-05
13343,11,13,1.00E-05
18976,17,21,1.00E-05
15513,13,18,1.00E-05
17383,15,20,1.00E-05
18971,17,21,1.00E-05
14483,12,16,1.00E-05
14496,12,16,9.98E-06
18997,17,21,9.98E-06
13333,11,13,9.96E-06
20364,19,22,9.96E-06
22911,23,31,9.95E-06
14516,12,17,9.95E-06
13303,11,13,9.94E-06
13305,11,13,9.94E-06
21046,20,23,9.93E-06
13338,11,13,9.92E-06
17393,15,20,9.90E-06
18984,17,21,9.90E-06
22879,23,30,9.88E-06
13320,11,13,9.87E-06
18952,17,21,9.86E-06
13308,11,13,9.86E-06
14495,12,16,9.86E-06
13346,11,13,9.83E-06
18970,17,21,9.83E-06
13331,11,13,9.83E-06
17360,15,20,9.80E-06
17372,15,20,9.80E-06
17387,15,20,9.79E-06
14492,12,16,9.79E-06
15579,13,19,9.77E-06
18974,17,21,9.77E-06
13332,11,13,9.76E-06
14525,12,17,9.75E-06
13301,11,13,9.74E-06
13335,11,13,9.73E-06
21729,21,26,9.73E-06
13347,11,13,9.73E-06
18978,17,21,9.73E-06
13300,11,13,9.72E-06
13334,11,13,9.72E-06
14488,12,16,9.71E-06
13349,11,13,9.69E-06
14490,12,16,9.69E-06
17353,15,20,9.69E-06
14568,12,18,9.69E-06
13340,11,13,9.67E-06
22811,23,29,9.66E-06
18965,17,21,9.65E-06
14507,12,17,9.64E-06
21016,20,23,9.64E-06
18988,17,21,9.64E-06
18999,17,21,9.64E-06
21646,21,24,9.62E-06
13319,11,13,9.61E-06
13312,11,13,9.60E-06
18950,17,21,9.59E-06
18957,17,21,9.59E-06
14405,12,15,9.58E-06
15595,13,19,9.57E-06
18959,17,21,9.56E-06
14472,12,16,9.56E-06
18981,17,21,9.53E-06
13345,11,13,9.53E-06
14415,12,15,9.51E-06
14437,12,15,9.51E-06
22961,23,32,9.50E-06
14460,12,16,9.49E-06
17380,15,20,9.48E-06
16482,14,19,9.48E-06
22705,23,27,9.46E-06
18218,16,21,9.45E-06
21021,20,23,9.44E-06
15585,13,19,9.44E-06
18998,17,21,9.43E-06
14477,12,16,9.43E-06
17377,15,20,9.41E-06
13307,11,13,9.40E-06
15569,13,19,9.40E-06
19711,18,22,9.39E-06
17354,15,20,9.38E-06
18990,17,21,9.37E-06
14439,12,15,9.34E-06
14462,12,16,9.32E-06
13328,11,13,9.31E-06
18983,17,21,9.30E-06
21621,21,24,9.29E-06
13317,11,13,9.28E-06
21613,21,24,9.28E-06
13310,11,13,9.25E-06
22743,23,27,9.25E-06
18966,17,21,9.24E-06
16463,14,19,9.24E-06
22708,23,27,9.23E-06
13322,11,13,9.23E-06
13321,11,13,9.23E-06
21616,21,24,9.23E-06
14413,12,15,9.22E-06
17392,15,20,9.22E-06
15515,13,18,9.21E-06
18211,16,21,9.21E-06
21645,21,24,9.18E-06
18956,17,21,9.18E-06
21001,20,23,9.18E-06
15567,13,19,9.18E-06
21641,21,24,9.17E-06
14511,12,17,9.16E-06
21643,21,24,9.14E-06
21620,21,24,9.14E-06
21013,20,23,9.13E-06
13327,11,13,9.13E-06
18960,17,21,9.11E-06
21033,20,23,9.08E-06
21601,21,24,9.07E-06
21020,20,23,9.07E-06
17357,15,20,9.06E-06
21041,20,23,9.06E-06
22709,23,27,9.04E-06
21617,21,24,9.04E-06
14444,12,15,9.02E-06
21633,21,24,9.01E-06
22716,23,27,9.00E-06
13304,11,13,9.00E-06
21034,20,23,8.98E-06
21608,21,24,8.98E-06
14469,12,16,8.97E-06
21634,21,24,8.97E-06
18954,17,21,8.97E-06
21049,20,23,8.96E-06
18155,16,20,8.96E-06
18977,17,21,8.96E-06
22211,22,26,8.95E-06
21619,21,24,8.95E-06
21644,21,24,8.94E-06
22725,23,27,8.94E-06
21609,21,24,8.92E-06
15532,13,18,8.92E-06
18993,17,21,8.92E-06
22746,23,27,8.92E-06
18972,17,21,8.91E-06
21625,21,24,8.90E-06
21047,20,23,8.89E-06
21618,21,24,8.89E-06
21019,20,23,8.89E-06
21649,21,24,8.87E-06
22721,23,27,8.87E-06
23295,24,30,8.86E-06
14454,12,16,8.85E-06
21024,20,23,8.85E-06
22741,23,27,8.84E-06
17373,15,20,8.83E-06
21622,21,24,8.83E-06
14485,12,16,8.83E-06
21039,20,23,8.83E-06
21040,20,23,8.82E-06
21640,21,24,8.81E-06
23345,24,31,8.81E-06
21025,20,23,8.79E-06
21043,20,23,8.79E-06
21009,20,23,8.78E-06
18953,17,21,8.78E-06
21017,20,23,8.78E-06
21647,21,24,8.77E-06
15537,13,18,8.77E-06
21600,21,24,8.76E-06
18994,17,21,8.76E-06
17362,15,20,8.75E-06
21000,20,23,8.75E-06
19029,17,22,8.75E-06
18969,17,21,8.74E-06
21048,20,23,8.74E-06
13311,11,13,8.74E-06
21022,20,23,8.72E-06
21044,20,23,8.71E-06
21624,21,24,8.71E-06
21639,21,24,8.71E-06
21038,20,23,8.70E-06
17358,15,20,8.70E-06
22713,23,27,8.69E-06
14471,12,16,8.69E-06
21604,21,24,8.68E-06
22714,23,27,8.64E-06
22720,23,27,8.64E-06
21018,20,23,8.64E-06
21045,20,23,8.63E-06
22717,23,27,8.62E-06
19664,18,21,8.62E-06
21007,20,23,8.62E-06
21612,21,24,8.62E-06
17386,15,20,8.62E-06
13316,11,13,8.61E-06
21607,21,24,8.60E-06
22707,23,27,8.60E-06
21004,20,23,8.59E-06
17369,15,20,8.58E-06
21638,21,24,8.57E-06
18962,17,21,8.57E-06
21028,20,23,8.55E-06
21606,21,24,8.55E-06
15501,13,18,8.55E-06
13325,11,13,8.53E-06
21627,21,24,8.53E-06
21015,20,23,8.53E-06
14448,12,15,8.53E-06
18967,17,21,8.52E-06
17367,15,20,8.52E-06
15544,13,18,8.52E-06
14467,12,16,8.52E-06
21003,20,23,8.50E-06
18992,17,21,8.50E-06
17385,15,20,8.47E-06
22744,23,27,8.47E-06
15548,13,18,8.47E-06
21648,21,24,8.47E-06
23395,24,32,8.46E-06
21027,20,23,8.46E-06
21628,21,24,8.45E-06
21012,20,23,8.44E-06
21026,20,23,8.42E-06
18986,17,21,8.41E-06
21626,21,24,8.41E-06
14430,12,15,8.40E-06
21006,20,23,8.39E-06
22706,23,27,8.39E-06
22715,23,27,8.37E-06
21615,21,24,8.36E-06
22722,23,27,8.35E-06
22740,23,27,8.35E-06
22701,23,27,8.35E-06
15566,13,19,8.35E-06
17366,15,20,8.34E-06
22829,23,29,8.33E-06
21008,20,23,8.32E-06
21010,20,23,8.31E-06
21603,21,24,8.31E-06
22747,23,27,8.31E-06
22718,23,27,8.30E-06
22700,23,27,8.30E-06
23245,24,29,8.29E-06
22704,23,27,8.29E-06
18182,16,20,8.28E-06
21036,20,23,8.28E-06
16465,14,19,8.28E-06
21636,21,24,8.27E-06
21635,21,24,8.27E-06
21002,20,23,8.26E-06
22726,23,27,8.26E-06
22712,23,27,8.25E-06
22164,22,25,8.25E-06
16451,14,19,8.22E-06
22703,23,27,8.20E-06
22155,22,25,8.20E-06
22738,23,27,8.18E-06
21610,21,24,8.18E-06
22749,23,27,8.17E-06
22733,23,27,8.16E-06
20382,19,22,8.16E-06
15557,13,19,8.15E-06
22734,23,27,8.14E-06
21035,20,23,8.13E-06
14406,12,15,8.12E-06
22723,23,27,8.10E-06
14401,12,15,8.10E-06
16497,14,19,8.09E-06
18975,17,21,8.09E-06
15547,13,18,8.08E-06
22732,23,27,8.07E-06
21623,21,24,8.07E-06
18980,17,21,8.06E-06
18973,17,21,8.06E-06
18985,17,21,8.06E-06
22761,23,28,8.05E-06
22739,23,27,8.03E-06
17314,15,19,7.97E-06
16491,14,19,7.94E-06
21602,21,24,7.94E-06
18987,17,21,7.94E-06
18189,16,20,7.93E-06
21023,20,23,7.89E-06
22719,23,27,7.88E-06
21642,21,24,7.87E-06
22728,23,27,7.82E-06
21637,21,24,7.82E-06
14432,12,15,7.79E-06
16452,14,19,7.79E-06
14443,12,15,7.79E-06
15530,13,18,7.78E-06
21042,20,23,7.78E-06
23293,24,30,7.77E-06
14436,12,15,7.75E-06
15575,13,19,7.75E-06
14420,12,15,7.74E-06
22737,23,27,7.74E-06
14424,12,15,7.74E-06
14479,12,16,7.74E-06
22724,23,27,7.73E-06
23343,24,31,7.73E-06
14403,12,15,7.73E-06
14409,12,15,7.72E-06
17375,15,20,7.71E-06
16494,14,19,7.71E-06
14447,12,15,7.71E-06
18958,17,21,7.69E-06
22748,23,27,7.68E-06
20396,19,22,7.68E-06
21630,21,24,7.67E-06
16498,14,19,7.67E-06
16470,14,19,7.66E-06
14518,12,17,7.65E-06
13318,11,13,7.65E-06
22279,22,27,7.64E-06
20355,19,22,7.63E-06
22735,23,27,7.62E-06
14402,12,15,7.60E-06
23259,24,30,7.58E-06
15520,13,18,7.57E-06
23275,24,30,7.57E-06
14441,12,15,7.56E-06
21030,20,23,7.56E-06
23309,24,31,7.55E-06
18995,17,21,7.54E-06
23315,24,31,7.54E-06
22195,22,25,7.53E-06
14449,12,15,7.53E-06
22196,22,25,7.51E-06
21037,20,23,7.50E-06
14428,12,15,7.50E-06
22158,22,25,7.50E-06
16478,14,19,7.47E-06
22742,23,27,7.47E-06
18181,16,20,7.46E-06
22182,22,25,7.45E-06
23265,24,30,7.45E-06
15541,13,18,7.44E-06
22710,23,27,7.44E-06
14475,12,16,7.44E-06
22727,23,27,7.43E-06
23393,24,32,7.42E-06
15502,13,18,7.42E-06
17395,15,20,7.41E-06
18176,16,20,7.41E-06
15549,13,18,7.41E-06
15506,13,18,7.40E-06
23325,24,31,7.40E-06
14434,12,15,7.40E-06
23257,24,30,7.39E-06
14457,12,16,7.38E-06
14433,12,15,7.38E-06
13329,11,13,7.37E-06
22736,23,27,7.37E-06
14400,12,15,7.37E-06
16511,14,20,7.36E-06
14446,12,15,7.36E-06
23307,24,31,7.36E-06
14423,12,15,7.35E-06
14461,12,16,7.34E-06
18163,16,20,7.34E-06
14442,12,15,7.33E-06
16487,14,19,7.33E-06
22166,22,25,7.32E-06
23365,24,32,7.32E-06
22730,23,27,7.31E-06
21031,20,23,7.30E-06
23271,24,30,7.30E-06
22731,23,27,7.30E-06
14466,12,16,7.29E-06
18196,16,20,7.29E-06
23243,24,29,7.29E-06
18191,16,20,7.28E-06
14408,12,15,7.28E-06
22193,22,25,7.27E-06
15528,13,18,7.27E-06
23320,24,31,7.27E-06
23270,24,30,7.26E-06
14445,12,15,7.26E-06
21631,21,24,7.25E-06
22159,22,25,7.25E-06
22171,22,25,7.25E-06
16496,14,19,7.25E-06
16499,14,19,7.24E-06
23359,24,32,7.24E-06
22163,22,25,7.23E-06
14438,12,15,7.23E-06
23321,24,31,7.22E-06
23258,24,30,7.22E-06
23225,24,29,7.21E-06
16484,14,19,7.21E-06
20366,19,22,7.18E-06
23306,24,31,7.16E-06
20371,19,22,7.16E-06
23256,24,30,7.16E-06
22167,22,25,7.13E-06
15481,13,17,7.12E-06
14440,12,15,7.11E-06
16450,14,19,7.10E-06
23291,24,30,7.10E-06
16474,14,19,7.10E-06
22168,22,25,7.09E-06
23209,24,29,7.09E-06
23308,24,31,7.09E-06
22194,22,25,7.09E-06
20389,19,22,7.08E-06
14410,12,15,7.08E-06
18152,16,20,7.06E-06
23357,24,32,7.05E-06
22191,22,25,7.04E-06
14422,12,15,7.02E-06
23375,24,32,7.02E-06
23370,24,32,7.01E-06
18229,16,21,7.01E-06
22170,22,25,7.00E-06
21079,20,24,7.00E-06
23296,24,30,6.99E-06
15500,13,18,6.99E-06
15524,13,18,6.99E-06
15534,13,18,6.99E-06
14427,12,15,6.98E-06
23255,24,30,6.97E-06
20363,19,22,6.97E-06
23341,24,31,6.96E-06
23297,24,30,6.96E-06
23331,24,31,6.95E-06
22702,23,27,6.95E-06
14412,12,15,6.95E-06
23276,24,30,6.95E-06
23294,24,30,6.94E-06
23347,24,31,6.93E-06
23346,24,31,6.92E-06
22184,22,25,6.92E-06
22175,22,25,6.92E-06
22172,22,25,6.91E-06
22151,22,25,6.91E-06
22150,22,25,6.90E-06
23371,24,32,6.90E-06
23221,24,29,6.90E-06
22157,22,25,6.90E-06
22183,22,25,6.90E-06
23356,24,32,6.89E-06
23208,24,29,6.89E-06
23207,24,29,6.89E-06
20351,19,22,6.89E-06
23215,24,29,6.88E-06
23266,24,30,6.88E-06
23263,24,30,6.88E-06
18197,16,20,6.87E-06
14419,12,15,6.86E-06
18151,16,20,6.86E-06
16459,14,19,6.86E-06
23326,24,31,6.85E-06
20391,19,22,6.85E-06
23281,24,30,6.85E-06
15543,13,18,6.84E-06
16480,14,19,6.84E-06
22190,22,25,6.84E-06
22199,22,25,6.84E-06
23344,24,31,6.84E-06
22169,22,25,6.82E-06
23220,24,29,6.81E-06
16456,14,19,6.80E-06
23241,24,29,6.80E-06
23305,24,31,6.80E-06
23316,24,31,6.79E-06
23273,24,30,6.78E-06
15509,13,18,6.76E-06
23381,24,32,6.76E-06
22154,22,25,6.75E-06
20370,19,22,6.75E-06
22162,22,25,6.75E-06
20384,19,22,6.75E-06
20399,19,22,6.75E-06
14435,12,15,6.74E-06
23358,24,32,6.74E-06
20398,19,22,6.74E-06
23313,24,31,6.74E-06
22197,22,25,6.74E-06
17305,15,19,6.73E-06
21611,21,24,6.73E-06
23272,24,30,6.72E-06
23205,24,29,6.71E-06
23267,24,30,6.70E-06
23206,24,29,6.70E-06
22156,22,25,6.70E-06
23323,24,31,6.69E-06
18165,16,20,6.69E-06
18170,16,20,6.69E-06
20397,19,22,6.69E-06
18178,16,20,6.69E-06
23288,24,30,6.68E-06
23254,24,30,6.68E-06
15508,13,18,6.67E-06
20383,19,22,6.66E-06
23322,24,31,6.66E-06
15546,13,18,6.66E-06
23262,24,30,6.65E-06
20357,19,22,6.65E-06
23397,24,32,6.64E-06
20374,19,22,6.64E-06
18184,16,20,6.64E-06
23290,24,30,6.63E-06
22189,22,25,6.63E-06
23253,24,30,6.63E-06
20388,19,22,6.62E-06
22188,22,25,6.62E-06
18914,17,20,6.62E-06
23396,24,32,6.61E-06
23246,24,29,6.61E-06
20350,19,22,6.61E-06
23391,24,32,6.61E-06
23338,24,31,6.60E-06
16493,14,19,6.60E-06
14404,12,15,6.59E-06
18174,16,20,6.59E-06
23213,24,29,6.59E-06
23304,24,31,6.58E-06
23244,24,29,6.58E-06
22153,22,25,6.58E-06
21011,20,23,6.57E-06
23195,24,28,6.56E-06
23226,24,29,6.56E-06
20390,19,22,6.56E-06
22176,22,25,6.56E-06
16518,14,20,6.55E-06
23312,24,31,6.54E-06
23247,24,29,6.54E-06
23303,24,31,6.54E-06
22174,22,25,6.54E-06
22165,22,25,6.54E-06
18159,16,20,6.54E-06
23376,24,32,6.54E-06
